row_id,basic_char_len_log,basic_word_count_log,basic_rating_deviation,basic_sentiment_compound,basic_verified_purchase,adv_review_velocity_30d,adv_product_burst_7d,adv_reviewer_behavior_score,adv_time_gap_hours_log
277,3.3672957,1.9459101,2.9354343,-0.4215,1.0,0.0,0.0,-0.24777037,8.157623
278,5.241747,3.5553482,1.0645658,-0.202,1.0,0.0,0.0,-0.28279528,8.157623
279,4.9272537,3.4965076,1.0645658,0.6369,1.0,0.0,0.0,0.077164866,8.157623
280,5.0238805,3.4339871,1.0645658,0.8442,1.0,0.0,0.0,0.20655628,8.157623
281,6.0063534,4.4426513,0.9354343,-0.7955,1.0,0.0,0.0,-0.4519522,8.157623
282,4.158883,2.3025851,1.0645658,0.9117,1.0,0.0,0.0,0.040736027,8.157623
283,5.187386,3.5553482,1.0645658,0.875,1.0,0.0,0.0,0.26037893,8.157623
284,4.5217886,2.944439,1.0645658,0.6177,1.0,0.0,0.0,-0.026799044,8.157623
285,6.8627577,5.31812,1.0645658,0.9755,1.0,0.0,0.0,0.700878,8.157623
286,5.0106354,3.4011974,1.0645658,0.1511,1.0,0.0,0.0,-0.15418951,8.157623
287,4.060443,2.3025851,1.0645658,0.8986,1.0,0.0,0.0,0.011140639,8.157623
288,5.9814143,4.3820267,0.9354343,0.7469,1.0,0.0,0.0,0.33821613,8.157623
289,3.7376697,2.1972246,0.06456572,0.6249,1.0,0.0,0.0,-0.51665664,8.157623
290,6.0354815,4.4188404,1.0645658,0.4019,1.0,0.0,1.0,0.21296914,8.157623
291,3.9318256,2.4849067,1.0645658,0.34,1.0,0.0,0.0,-0.3069595,8.157623
292,6.1463294,4.5325994,1.0645658,0.9759,1.0,0.0,0.0,0.5348944,8.157623
293,5.6801724,4.060443,0.9354343,-0.8824,1.0,0.0,0.0,-0.57246095,8.157623
294,5.2257466,3.637586,0.06456572,0.2921,1.0,0.0,0.0,-0.34320825,8.157623
295,2.7080503,1.3862944,1.0645658,0.6249,1.0,0.0,0.0,-0.44381654,8.157623
296,3.5263605,2.0794415,1.0645658,0.0,0.0,0.0,0.0,-0.5764718,8.157623
297,4.6728287,2.944439,1.0645658,0.9062,1.0,0.0,0.0,0.1571178,8.157623
298,4.7004805,3.1354942,1.0645658,0.9491,1.0,0.0,0.0,0.18567061,8.157623
299,4.8520303,3.218876,1.0645658,0.4215,1.0,0.0,0.0,-0.051441588,8.157623
300,4.890349,3.3672957,0.9354343,0.7845,1.0,0.0,0.0,0.104525074,8.157623
301,4.26268,2.7725887,1.0645658,0.5574,1.0,0.0,0.0,-0.11802224,8.157623
302,5.4380794,3.713572,1.0645658,0.6124,1.0,0.0,0.0,0.18301794,8.157623
303,4.919981,3.295837,1.0645658,0.877,1.0,0.0,0.0,0.19938108,8.157623
304,4.564348,2.9957323,2.9354343,-0.2755,1.0,0.0,0.0,0.10525307,8.157623
305,6.0958247,4.4998097,2.9354343,0.2422,0.0,0.0,0.0,0.72766817,8.157623
306,5.6937323,4.1271343,0.06456572,0.9413,1.0,0.0,0.0,0.10036915,8.157623
307,2.8332133,1.3862944,1.9354342,0.0,1.0,0.0,0.0,-0.46582803,8.157623
308,6.961296,5.365976,0.06456572,0.9911,1.0,0.0,0.0,0.42010528,8.157623
309,4.7095304,3.1780539,1.0645658,0.8229,1.0,0.0,0.0,0.12264457,8.157623
310,5.4380794,3.713572,2.9354343,0.6395,1.0,0.0,0.0,0.78011703,8.157623
311,6.378426,4.744932,1.0645658,0.908,0.0,0.0,0.0,0.55369425,8.157623
312,4.4308167,2.7080503,1.0645658,0.7906,1.0,0.0,0.0,0.04132303,8.157623
313,3.8286414,2.3978953,2.9354343,0.0,1.0,0.0,0.0,0.0767625,8.157623
314,3.295837,1.7917595,1.0645658,0.0,1.0,0.0,0.0,-0.6299464,8.157623
315,5.749393,4.0943446,1.9354342,0.4295,1.0,0.0,0.0,0.4322813,8.157623
316,4.912655,3.295837,1.0645658,0.7777,1.0,0.0,0.0,0.14643803,8.157623
317,3.8066626,2.3025851,1.0645658,0.5719,1.0,0.0,0.0,-0.21632193,8.157623
318,3.9318256,2.3025851,1.0645658,0.0,1.0,0.0,0.0,-0.48241603,8.157623
319,4.0253515,2.3978953,1.0645658,0.9313,1.0,0.0,0.0,0.019875292,8.157623
320,3.3672957,1.609438,1.0645658,0.2732,1.0,0.0,0.0,-0.4723856,8.157623
321,2.7080503,1.3862944,1.0645658,-0.296,1.0,0.0,0.0,-0.9190457,8.157623
322,4.2195077,2.5649493,1.0645658,0.807,1.0,0.0,0.0,0.0007688376,8.157623
323,4.2341065,2.7725887,1.0645658,0.8172,1.0,0.0,0.0,0.009419018,8.157623
324,2.944439,1.609438,1.0645658,0.0,1.0,0.0,0.0,-0.7114602,8.157623
325,4.2195077,2.7080503,1.0645658,0.7468,1.0,0.0,0.0,-0.030297289,8.157623
326,3.7841897,2.3978953,1.0645658,0.4215,1.0,0.0,0.0,-0.29914868,8.157623
327,4.836282,3.2580965,2.9354343,-0.6084,1.0,0.0,0.0,-0.0034590205,8.157623
328,3.8918202,2.3025851,1.0645658,0.6369,0.0,0.0,0.0,-0.16302471,8.157623
329,4.7957907,3.1354942,0.9354343,0.0,1.0,0.0,0.0,-0.32224983,8.157623
330,4.4998097,2.7725887,1.0645658,0.9097,1.0,0.0,0.0,0.118788704,8.157623
331,5.820083,4.26268,1.0645658,0.34,1.0,0.0,0.0,0.13105972,8.157623
332,5.9738097,4.3694477,0.9354343,0.6249,1.0,0.0,0.0,0.27349415,8.157623
333,3.9318256,2.5649493,1.0645658,0.4927,1.0,0.0,0.0,-0.22815888,8.157623
334,3.1780539,1.7917595,1.0645658,0.6369,1.0,0.0,0.0,-0.3285972,8.157623
335,4.406719,3.0445225,1.0645658,0.8834,1.0,0.0,0.0,0.08362243,8.157623
336,4.5849676,2.9957323,1.0645658,0.711,1.0,0.0,0.0,0.036003906,8.157623
337,6.280396,4.6051702,1.0645658,0.9754,1.0,0.0,0.0,0.5657358,8.157623
338,5.241747,3.5553482,1.0645658,0.8746,1.0,0.0,0.0,0.27278268,8.157623
339,4.158883,2.6390574,1.9354342,0.5693,1.0,0.0,1.0,0.13547416,8.157623
340,3.8066626,2.5649493,1.0645658,-0.2732,1.0,0.0,0.0,-0.6524346,8.157623
341,5.5373344,3.912023,0.9354343,0.9069,1.0,0.0,0.0,0.31777063,8.157623
342,4.2195077,2.4849067,1.0645658,0.0,1.0,0.0,0.0,-0.4156824,8.157623
343,4.4998097,2.944439,1.0645658,0.8689,1.0,0.0,0.0,0.09773392,8.157623
344,5.1817837,3.5553482,1.0645658,-0.5945,1.0,0.0,0.0,-0.49925408,8.157623
345,6.317165,4.5849676,1.0645658,0.9196,0.0,0.0,0.0,0.5454696,8.157623
346,4.204693,2.5649493,1.0645658,0.0,1.0,0.0,0.0,-0.41911906,8.157623
347,4.276666,2.7725887,0.9354343,-0.2075,1.0,0.0,0.0,-0.5497512,8.157623
348,4.3307333,2.7080503,1.0645658,0.6369,1.0,0.0,0.0,-0.06121001,8.157623
349,2.7080503,1.0986123,2.9354343,0.0,1.0,0.0,0.0,-0.18318115,8.157623
350,5.247024,3.637586,1.0645658,0.0516,1.0,0.0,0.0,-0.15070122,8.157623
351,5.1474943,3.4965076,2.9354343,0.4588,1.0,0.0,0.0,0.61946005,8.157623
352,2.8332133,1.3862944,1.0645658,0.5719,1.0,0.0,0.0,-0.442133,8.157623
353,3.9318256,2.4849067,1.0645658,0.6597,1.0,0.0,0.0,-0.14197876,8.157623
354,6.7165947,4.983607,2.9354343,0.7351,1.0,0.0,0.0,1.1260287,8.157623
355,3.9318256,2.3025851,1.0645658,0.0,1.0,0.0,0.0,-0.48241603,8.157623
356,5.6629605,4.0253515,1.0645658,0.9781,1.0,0.0,0.0,0.42390263,8.157623
357,4.744932,2.7725887,1.0645658,0.9337,1.0,0.0,1.0,0.18803495,8.157623
358,3.6109178,1.9459101,1.0645658,0.6588,1.0,0.0,0.0,-0.2168842,8.157623
359,4.634729,2.9957323,2.9354343,0.7685,1.0,0.0,0.0,0.66033405,8.157623
360,2.9957323,1.609438,1.0645658,0.8622,1.0,0.0,0.0,-0.25462458,8.157623
361,4.2904596,2.5649493,1.0645658,0.4912,1.0,0.0,0.0,-0.14574063,8.157623
362,4.919981,3.3322046,0.06456572,0.6908,1.0,0.0,0.0,-0.20838816,8.157623
363,5.463832,3.8918202,2.9354343,0.3963,1.0,0.0,0.0,0.66058785,8.157623
364,5.497168,3.713572,1.9354342,0.7777,1.0,0.0,0.0,0.55346084,8.157623
365,4.6634393,3.0445225,1.0645658,0.8719,0.0,0.0,0.0,0.1372392,8.157623
366,4.9972124,3.3672957,1.0645658,-0.1027,1.0,0.0,0.0,-0.28827637,8.157623
367,5.117994,3.4011974,1.0645658,-0.8185,1.0,0.0,0.0,-0.6296463,8.157623
368,4.624973,3.1354942,0.06456572,0.5423,1.0,0.0,0.0,-0.35345444,8.157623
369,4.158883,2.4849067,1.0645658,0.7096,1.0,0.0,0.0,-0.063557394,8.157623
370,4.1108737,2.5649493,1.0645658,0.7906,1.0,0.0,0.0,-0.03289416,8.157623
371,4.574711,3.1354942,1.9354342,0.3138,1.0,0.0,0.0,0.10008338,8.157623
372,3.2580965,1.609438,0.9354343,0.0,1.0,0.0,0.0,-0.6789488,8.157623
373,5.480639,3.8501475,2.9354343,0.8037,1.0,0.0,0.0,0.8747248,8.157623
374,3.6635616,2.1972246,0.9354343,0.5789,1.0,0.0,0.0,-0.2861525,8.157623
375,4.5325994,2.7080503,2.9354343,-0.6424,1.0,0.0,0.0,-0.09144991,8.157623
376,5.3471074,3.637586,1.0645658,0.9501,1.0,0.0,0.0,0.33618483,8.157623
377,7.16935,5.5053315,0.9354343,0.8683,1.0,0.0,0.0,0.67643,8.157623
378,5.42495,3.6888795,0.9354343,0.2263,1.0,0.0,0.0,-0.059521843,8.157623
379,3.5263605,1.9459101,1.0645658,0.296,0.0,0.0,0.0,-0.4237214,8.157623
380,2.1972246,0.6931472,1.0645658,0.0,1.0,0.0,0.0,-0.8847916,8.157623
381,3.2580965,1.609438,1.0645658,0.0,1.0,0.0,0.0,-0.638701,8.157623
382,5.293305,3.583519,2.9354343,-0.5982,1.0,0.0,0.0,0.107820325,8.157623
383,6.0306854,4.3694477,1.0645658,0.9769,0.0,0.0,1.0,0.5085845,8.157623
384,5.332719,3.6888795,2.9354343,-0.2755,1.0,0.0,0.0,0.28349206,8.157623
385,4.060443,2.5649493,2.9354343,0.7506,1.0,0.0,0.0,0.5178796,8.157623
386,2.1972246,0.6931472,2.9354343,0.0,1.0,0.0,0.0,-0.3016774,8.157623
387,3.6888795,2.0794415,1.9354342,0.0,1.0,0.0,0.0,-0.26733908,8.157623
388,7.138073,5.5333896,0.06456572,0.9785,1.0,0.0,0.0,0.45461005,8.157623
389,3.0910425,1.609438,1.0645658,0.4201,1.0,0.0,0.0,-0.46066055,8.157623
390,5.1059456,3.5263605,1.0645658,0.8858,1.0,0.0,0.0,0.24706052,8.157623
391,5.6629605,3.912023,1.9354342,0.5423,1.0,0.0,0.0,0.47044182,8.157623
392,4.7957907,3.295837,2.9354343,0.6444,1.0,0.0,0.0,0.6336539,8.157623
393,4.6634393,3.0910425,1.0645658,0.6988,1.0,0.0,0.0,0.047911182,8.157623
394,2.8332133,1.3862944,1.0645658,0.836,1.0,0.0,0.0,-0.30584458,8.157623
395,4.4426513,2.8903718,2.9354343,0.6597,1.0,0.0,0.0,0.5596317,8.157623
396,3.5553482,2.0794415,0.06456572,0.0,1.0,0.0,0.0,-0.88142854,8.157623
397,8.108322,6.464588,1.0645658,0.9959,0.0,0.0,0.0,1.0003392,8.157623
398,6.5957804,4.962845,0.06456572,0.8457,1.0,0.0,0.0,0.26028314,8.157623
399,6.934397,5.26269,2.9354343,0.9217,1.0,0.0,0.0,1.2728469,8.157623
400,4.4308167,2.7080503,1.0645658,0.6588,1.0,0.0,0.0,-0.026692176,8.157623
401,3.9512436,2.3025851,1.0645658,0.4404,1.0,0.0,0.0,-0.2506438,8.157623
402,7.5883236,5.9053617,1.0645658,0.9979,0.0,0.0,0.0,0.8807471,8.157623
403,5.17615,3.5553482,1.0645658,-0.0152,1.0,0.0,0.0,-0.20161399,8.157623
404,4.905275,3.3322046,0.06456572,0.6369,1.0,0.0,0.0,-0.23961458,8.157623
405,3.3672957,1.7917595,1.0645658,0.7249,1.0,0.0,0.0,-0.23928642,8.157623
406,5.7004437,4.0253515,0.9354343,-0.2411,1.0,0.0,0.0,-0.2368167,8.157623
407,3.4965076,1.9459101,0.06456572,0.7579,1.0,0.0,0.0,-0.50396454,8.157623
408,3.8066626,2.4849067,0.06456572,0.2421,1.0,0.0,0.0,-0.69819576,8.157623
409,4.727388,3.0910425,1.0645658,0.802,1.0,0.0,0.0,0.11600159,8.157623
410,5.420535,3.8286414,0.06456572,0.8846,1.0,0.0,0.0,0.007735623,8.157623
411,5.3375382,3.8286414,0.9354343,-0.5389,0.0,0.0,0.0,-0.4746792,8.157623
412,4.75359,3.218876,2.9354343,-0.9018,1.0,0.0,0.0,-0.17404969,8.157623
413,3.3672957,1.7917595,1.0645658,0.6249,1.0,0.0,0.0,-0.2908913,8.157623
414,3.465736,1.9459101,1.0645658,-0.1779,1.0,0.0,0.0,-0.68233997,8.157623
415,4.304065,2.7080503,2.9354343,0.3716,1.0,0.0,0.0,0.37881023,8.157623
416,5.370638,3.7612002,2.9354343,-0.4767,1.0,0.0,0.0,0.18845922,8.157623
417,4.1743875,2.5649493,1.0645658,0.6249,1.0,0.0,0.0,-0.1036702,8.157623
418,3.4965076,2.0794415,0.06456572,0.2732,1.0,0.0,0.0,-0.7540933,8.157623
419,5.6937323,4.0253515,1.0645658,-0.8104,1.0,0.0,0.0,-0.49191222,8.157623
420,3.1354942,1.7917595,2.9354343,0.0,1.0,0.0,0.0,-0.08402692,8.157623
421,5.924256,4.2341065,1.0645658,0.8707,1.0,0.0,0.0,0.4290917,8.157623
422,5.42495,3.7612002,2.9354343,0.119,1.0,0.0,0.0,0.50846815,8.157623
423,3.9318256,2.3978953,1.0645658,0.8402,1.0,0.0,0.0,-0.048831984,8.157623
424,4.7791233,3.1780539,0.9354343,0.0258,1.0,0.0,0.0,-0.31280202,8.157623
425,5.273,3.6888795,2.9354343,0.7126,1.0,0.0,0.0,0.7795466,8.157623
426,5.8636312,4.1743875,2.9354343,-0.9681,0.0,0.0,0.0,0.0492326,8.157623
427,3.6109178,1.7917595,1.0645658,0.6588,1.0,0.0,0.0,-0.2168842,8.157623
428,4.836282,3.1780539,1.0645658,0.7717,1.0,0.0,0.0,0.12562549,8.157623
429,6.1398845,4.4886365,1.0645658,0.944,1.0,0.0,0.0,0.5169375,8.157623
430,4.2341065,2.5649493,2.9354343,-0.6908,1.0,0.0,0.0,-0.18566811,8.157623
431,5.872118,4.276666,2.9354343,0.0516,1.0,0.0,0.0,0.577416,8.157623
432,4.804021,3.1780539,1.0645658,0.0,1.0,0.0,0.0,-0.28009278,8.157623
433,3.9702919,2.4849067,1.0645658,0.0,1.0,0.0,0.0,-0.473493,8.157623
434,3.295837,1.7917595,1.0645658,0.4877,1.0,0.0,0.0,-0.3782695,8.157623
435,6.452049,4.890349,1.0645658,0.9731,0.0,0.0,0.0,0.6043673,8.157623
436,5.6629605,4.0253515,1.0645658,0.933,1.0,0.0,0.0,0.40062883,8.157623
437,3.465736,1.609438,2.9354343,-0.4019,1.0,0.0,0.0,-0.21482067,8.157623
438,5.049856,3.3672957,1.0645658,0.2732,1.0,0.0,0.0,-0.082081944,8.157623
439,4.564348,2.7725887,0.9354343,0.6597,1.0,0.0,0.0,-0.03550026,8.157623
440,2.944439,1.3862944,1.0645658,0.0,1.0,0.0,0.0,-0.7114602,8.157623
441,3.6635616,2.0794415,1.0645658,0.8154,0.0,2.0,0.0,5.4069467,5.8121386
442,5.6312118,3.8501475,2.9354343,-0.828,1.0,0.0,0.0,0.06761666,8.157623
443,3.4011974,1.609438,1.0645658,0.0,1.0,0.0,0.0,-0.6055059,8.157623
444,4.8520303,3.2580965,1.0645658,0.8934,1.0,0.0,0.0,0.19208175,8.157623
445,3.6888795,2.3978953,1.0645658,0.6369,1.0,0.0,0.0,-0.21010092,8.157623
446,5.5373344,3.9512436,1.9354342,0.7391,1.0,0.0,0.0,0.54285866,8.157623
447,3.9702919,2.3978953,1.9354342,0.5499,1.0,0.0,0.0,0.08171531,8.157623
448,3.8918202,2.1972246,1.0645658,0.7574,1.0,0.0,0.0,-0.10084085,8.157623
449,4.59512,2.944439,0.9354343,-0.5407,1.0,0.0,0.0,-0.6478269,8.157623
450,5.192957,3.5263605,1.0645658,0.9393,1.0,0.0,0.0,0.29485315,8.157623
451,5.9558372,4.060443,2.9354343,0.6908,1.0,0.0,0.0,0.9266947,8.157623
452,6.638568,4.9972124,0.9354343,0.9113,1.0,0.0,0.0,0.57549447,8.157623
453,6.2934194,4.7004805,2.9354343,-0.3998,1.0,0.0,0.0,0.44220102,8.157623
454,5.043425,3.4965076,0.9354343,0.6369,1.0,0.0,0.0,0.06386535,8.157623
455,4.836282,3.1354942,1.0645658,0.5423,1.0,0.0,0.0,0.007243938,8.157623
456,5.6903596,4.1271343,1.0645658,0.5719,1.0,0.0,0.0,0.22063942,8.157623
457,3.8918202,2.1972246,1.0645658,0.5994,1.0,0.0,0.0,-0.18237653,8.157623
458,3.3672957,1.9459101,1.0645658,0.5719,1.0,0.0,0.0,-0.31824186,8.157623
459,5.7071104,4.0073333,1.0645658,0.9386,1.0,0.0,0.0,0.41376013,8.157623
460,5.463832,3.8918202,1.0645658,0.4518,1.0,0.0,0.0,0.10611434,8.157623
461,3.218876,1.609438,1.9354342,0.6249,1.0,0.0,0.0,-0.0538871,8.157623
462,4.394449,2.6390574,1.0645658,0.6808,1.0,0.0,0.0,-0.023775313,8.157623
463,6.3969297,4.7361984,1.9354342,-0.7579,1.0,0.0,0.0,-0.030265685,8.157623
464,5.676754,4.0073333,1.0645658,0.5569,1.0,0.0,0.0,0.20974259,8.157623
465,5.056246,3.4339871,1.0645658,0.9001,1.0,0.0,0.0,0.24291117,8.157623
466,4.8441873,3.1354942,1.0645658,0.9274,1.0,0.0,0.0,0.20780802,8.157623
467,3.9318256,2.1972246,1.0645658,0.4404,1.0,0.0,0.0,-0.25514823,8.157623
468,3.295837,1.609438,1.0645658,0.6697,1.0,0.0,0.0,-0.28434864,8.157623
469,3.295837,1.7917595,1.0645658,0.6588,1.0,0.0,0.0,-0.2899736,8.157623
470,5.556828,3.9512436,1.0645658,0.9241,1.0,0.0,1.0,0.37141645,8.157623
471,3.7612002,2.3978953,0.06456572,0.4404,1.0,0.0,0.0,-0.60640925,8.157623
472,4.454347,2.8903718,1.0645658,0.6467,1.0,0.0,0.0,-0.027477993,8.157623
473,4.934474,3.2580965,2.9354343,-0.0516,1.0,0.0,0.0,0.30665445,8.157623
474,3.8286414,2.4849067,1.0645658,0.8126,1.0,0.0,0.0,-0.087010585,8.157623
475,3.465736,1.7917595,1.0645658,0.7501,1.0,0.0,0.0,-0.20344684,8.157623
476,3.3322046,1.7917595,1.0645658,0.0,1.0,0.0,0.0,-0.6215102,8.157623
477,4.304065,2.7725887,1.0645658,0.4825,1.0,0.0,0.0,-0.14707415,8.157623
478,4.4308167,2.8903718,1.0645658,0.4404,1.0,0.0,0.0,-0.13939719,8.157623
479,4.0253515,2.3978953,1.0645658,0.5574,1.0,0.0,0.0,-0.17307529,8.157623
480,5.0039463,3.3672957,2.9354343,0.5572,1.0,0.0,0.0,0.63694036,8.157623
481,5.164786,3.637586,1.0645658,0.9274,1.0,0.0,1.0,0.2821774,8.157623
482,3.7841897,2.0794415,1.0645658,0.7269,1.0,0.0,0.0,-0.14154743,8.157623
483,3.9702919,2.3978953,1.0645658,0.6801,1.0,0.0,0.0,-0.122528344,8.157623
484,5.398163,3.637586,1.0645658,0.9228,1.0,0.0,0.0,0.33393997,8.157623
485,7.1204443,5.46806,0.06456572,0.7521,1.0,0.0,0.0,0.3336873,8.157623
486,3.1354942,1.3862944,1.0645658,0.0,1.0,0.0,0.0,-0.6671411,8.157623
487,6.6227365,4.7706847,1.0645658,0.7845,1.0,0.0,0.0,0.5466349,8.157623
488,3.295837,1.9459101,1.0645658,0.5719,1.0,0.0,0.0,-0.33481818,8.157623
489,4.3694477,2.8332133,1.0645658,0.3818,1.0,0.0,0.0,-0.1838734,8.157623
490,3.0445225,1.609438,1.0645658,0.4754,1.0,0.0,0.0,-0.4429143,8.157623
491,5.57973,3.912023,1.0645658,0.9713,1.0,0.0,0.0,0.40108648,8.157623
492,5.6489744,4.0430512,1.0645658,0.908,1.0,0.0,0.0,0.38448322,8.157623
493,5.420535,3.713572,1.0645658,0.8807,1.0,0.0,0.0,0.31740403,8.157623
494,5.288267,3.583519,1.0645658,0.9583,1.0,0.0,0.0,0.32676718,8.157623
495,4.564348,2.9957323,2.9354343,-0.357,1.0,0.0,0.0,0.06319511,8.157623
496,3.4965076,1.9459101,0.06456572,0.4404,1.0,0.0,0.0,-0.66780996,8.157623
497,5.0998664,3.5263605,0.9354343,0.3291,1.0,0.0,0.0,-0.08188172,8.157623
498,5.5053315,3.8501475,1.0645658,0.9814,0.0,0.0,0.0,0.38904038,8.157623
499,4.5217886,2.9957323,1.0645658,0.8402,1.0,0.0,0.0,0.08802177,8.157623
500,3.3322046,1.7917595,0.06456572,0.5859,1.0,0.0,0.0,-0.63083833,8.157623
501,2.9957323,1.3862944,0.06456572,-0.2057,1.0,0.0,0.0,-1.1173939,8.157623
502,4.6821313,3.0445225,1.0645658,0.7906,1.0,0.0,0.0,0.09962046,8.157623
503,3.295837,1.609438,1.0645658,0.5719,1.0,0.0,0.0,-0.33481818,8.157623
504,5.3565865,3.6635616,1.0645658,0.7841,1.0,0.0,0.0,0.25271955,8.157623
505,4.2195077,2.8332133,2.9354343,-0.7906,1.0,0.0,0.0,-0.24055624,8.157623
506,4.762174,3.0445225,1.0645658,0.7227,1.0,0.0,0.0,0.08314827,8.157623
507,4.3438053,2.8332133,1.9354342,-0.1511,1.0,0.0,0.0,-0.1933908,8.157623
508,6.173786,4.465908,0.06456572,-0.024,0.0,0.0,0.0,3.7814796,9.421493
509,5.123964,3.4965076,2.9354343,0.6361,1.0,0.0,0.0,0.7054971,8.157623
510,4.0073333,2.6390574,1.0645658,0.8126,1.0,0.0,0.0,-0.045559432,8.157623
511,4.465908,2.9957323,1.9354342,-0.1027,1.0,0.0,0.0,-0.14008987,8.157623
512,3.8918202,2.1972246,1.0645658,0.6369,1.0,0.0,0.0,-0.16302471,8.157623
513,3.7841897,2.3025851,1.0645658,0.5719,1.0,0.0,0.0,-0.22153497,8.157623
514,4.2195077,2.7080503,1.0645658,-0.7741,1.0,0.0,0.0,-0.8151556,8.157623
515,5.4722705,3.8286414,0.06456572,0.7146,1.0,0.0,0.0,-0.06799151,8.157623
516,6.6541524,5.056246,0.9354343,0.534,1.0,0.0,0.0,0.38440454,8.157623
517,5.4722705,3.871201,1.0645658,0.9305,1.0,0.0,0.0,0.3551044,8.157623
518,5.0172796,3.4965076,1.0645658,0.7777,1.0,0.0,0.0,0.17070788,8.157623
519,5.6664267,4.0775375,1.0645658,0.8228,1.0,0.0,0.0,0.34456432,8.157623
520,5.6801724,4.0775375,0.9354343,0.9587,1.0,0.0,0.0,0.37763616,8.157623
521,4.75359,3.1780539,1.9354342,0.4404,1.0,0.0,0.0,0.20690976,8.157623
522,4.4886365,2.8332133,1.9354342,-0.0258,1.0,0.0,0.0,-0.09513346,8.157623
523,5.1119876,3.5263605,1.0645658,0.9118,1.0,0.0,0.0,0.2618794,8.157623
524,4.5849676,3.1354942,0.9354343,0.6597,1.0,0.0,0.0,-0.030717202,8.157623
525,3.871201,2.3025851,1.9354342,0.0,1.0,0.0,0.0,-0.22504595,8.157623
526,3.6888795,2.0794415,0.06456572,0.2609,1.0,0.0,0.0,-0.7158162,8.157623
527,4.6151204,2.9957323,0.9354343,0.4404,1.0,0.0,0.0,-0.13689207,8.157623
528,7.1276937,5.463832,0.9354343,0.8969,0.0,0.0,0.0,0.68152595,8.157623
529,3.0445225,1.3862944,1.0645658,0.0,1.0,0.0,0.0,-0.6882438,8.157623
530,3.583519,2.1972246,1.0645658,0.7818,1.0,0.0,0.0,-0.15976596,8.157623
531,5.4424176,3.7376697,2.9354343,0.0258,1.0,0.0,0.0,0.46442437,8.157623
532,2.8903718,1.3862944,1.0645658,0.4927,1.0,0.0,0.0,-0.46974504,8.157623
533,5.645447,3.9318256,2.9354343,-0.2952,1.0,0.0,0.0,0.34586948,8.157623
534,3.7612002,2.0794415,1.0645658,0.7579,1.0,0.0,0.0,-0.1308828,8.157623
535,2.3978953,1.0986123,1.0645658,0.0,1.0,0.0,0.0,-0.838242,8.157623
536,6.75227,5.049856,1.0645658,0.9477,1.0,0.0,0.0,0.6609021,8.157623
537,2.8903718,1.609438,0.06456572,0.0,1.0,0.0,0.0,-1.0356832,8.157623
538,2.8903718,1.0986123,1.0645658,0.0,1.0,0.0,0.0,-0.7240022,8.157623
539,4.8121843,3.1780539,1.0645658,0.1761,1.0,0.0,0.0,-0.18732297,8.157623
540,2.7080503,1.3862944,1.0645658,0.4927,1.0,0.0,0.0,-0.5120382,8.157623
541,6.196444,4.5217886,1.0645658,0.0041,1.0,0.0,0.0,0.045023527,8.157623
542,5.293305,3.6635616,1.9354342,0.0,1.0,0.0,0.0,0.10483961,8.157623
543,4.564348,2.944439,1.0645658,0.4404,1.0,0.0,0.0,-0.10842191,8.157623
544,3.6888795,1.9459101,2.9354343,0.0,1.0,0.0,0.0,0.044341903,8.157623
545,5.4026775,3.7841897,1.0645658,0.9268,1.0,0.0,0.0,0.33705145,8.157623
546,6.0185933,4.4188404,1.0645658,0.7306,0.0,0.0,0.0,0.37867674,8.157623
547,5.117994,3.295837,1.0645658,0.8878,1.0,0.0,0.0,0.25088748,8.157623
548,4.0943446,2.4849067,1.0645658,0.4215,1.0,0.0,0.0,-0.22720201,8.157623
549,4.89784,2.9957323,1.0645658,0.0,1.0,0.0,0.0,-0.25832963,8.157623
550,5.062595,3.3322046,2.9354343,-0.2732,1.0,0.0,0.0,0.22201835,8.157623
551,5.8081427,4.0073333,0.06456572,0.9303,1.0,0.0,0.0,0.12123239,8.157623
552,4.836282,3.295837,1.0645658,0.5446,1.0,0.0,0.0,0.00843085,8.157623
553,5.9053617,4.248495,2.9354343,0.25,1.0,0.0,0.0,0.6875117,8.157623
554,5.924256,4.158883,0.06456572,0.2672,1.0,0.0,0.0,-0.19402464,8.157623
555,5.288267,3.6109178,1.9354342,-0.7562,1.0,0.0,0.0,-0.28656498,8.157623
556,6.419995,4.804021,0.06456572,0.977,0.0,0.0,0.0,6.323215,7.1046915
557,5.549076,3.8501475,1.0645658,0.9336,0.0,0.0,0.0,0.3745207,8.157623
558,4.5325994,3.0445225,2.9354343,0.0,1.0,0.0,0.0,0.24005972,8.157623
559,4.962845,3.218876,1.0645658,0.8016,1.0,0.0,0.0,0.1704141,8.157623
560,6.0450053,4.394449,1.0645658,0.9669,1.0,0.0,0.0,0.5067459,8.157623
561,4.3438053,2.7080503,1.0645658,0.9097,1.0,0.0,0.0,0.082600385,8.157623
562,3.9318256,2.3978953,0.9354343,-0.2411,1.0,0.0,0.0,-0.64708316,8.157623
563,3.871201,2.0794415,0.9354343,-0.4023,1.0,0.0,0.0,-0.7443333,8.157623
564,6.2766433,4.4998097,0.06456572,0.7494,1.0,0.0,0.0,0.13655742,8.157623
565,3.0910425,1.3862944,1.0645658,0.0,1.0,0.0,0.0,-0.67745256,8.157623
566,5.0689044,3.3322046,1.0645658,0.9325,1.0,0.0,0.0,0.26256752,8.157623
